"tr","lambda.env","alpha.env","lambda.sp","alpha.sp","lr","hidden.ind","drop","acti.sp","lambda.bio","alpha.bio","AUC.train_mean","ll.train_mean","nagel.train_mean","plr.train_mean","cor.train_mean","AUC.valid_mean","ll.valid_mean","nagel.valid_mean","plr.valid_mean","cor.valid_mean"
383,0.6,0.2,0.75,1,0.002,1,0.1,"relu",1,0.1,0.683116868815213,-37.0684818919071,0.0382480976180638,1.08831699681507,0.220443772903328,0.569090897041513,-9.72389099787461,0.0123866089360927,1.03306188079722,0.0856860041625764
658,0.8,0.8,1,1,0.002,1,0.2,"relu",0.3,0.3,0.68275644552148,-37.2607260114384,0.0311720321790792,1.06839865316859,0.219326344341854,0.56907435125162,-9.72699561774174,0.010708268138733,1.02588247272357,0.0858530388287592
9,0.2,0,1,1,0.002,1,0.2,"relu",0.8,0.6,0.682733080161276,-37.2670105218693,0.0310684456438809,1.06791455769527,0.219285933627989,0.568946763427436,-9.7186229344972,0.0106920249416222,1.02575220842056,0.0857237310831634
305,0.8,0.6,0.75,1,0.002,1,0.2,"relu",0.1,0.2,0.683124193164028,-37.0687425582823,0.0382469775388841,1.08832581094468,0.220445733976263,0.568935687968459,-9.72437305470291,0.0123855286598793,1.03306163468492,0.0856946761589374
284,0.8,0.4,1,1,0.002,1,0.1,"relu",0.2,0.8,0.682578441876802,-37.2796860406459,0.030712900578963,1.06810804256737,0.219172539985401,0.568745853357688,-9.73978108327674,0.010344100922904,1.02533091853582,0.0854645730131981
104,0.4,0.8,1,1,0.001,1,0.1,"relu",0.4,0.8,0.690746282808792,-37.4287078148771,0.0308523466485018,1.06603331763007,0.225576152425758,0.568680542593275,-9.74038871738677,0.010647582090454,1.02487720776578,0.0869998365146127
912,1,1,0,0.5,0.001,1,0.2,"relu",0.3,0.6,0.688984448265252,-35.3329724516857,0.107430245020994,1.49421219809496,0.232871287929561,0.568400869551794,-9.97901576046992,-0.0347249769267543,1.17424302263452,0.0863724004800558
375,0.8,0.8,1,1,0.002,1,0.1,"relu",1,0.6,0.682590330066175,-37.3153141215887,0.0307451853396609,1.06652237460381,0.219099997542935,0.568148534097182,-9.71582758287078,0.0106269151913943,1.02533011218528,0.0855223972045435
961,0.2,1,0.25,0.25,0.002,1,0.1,"relu",0.4,0.9,0.643454079950032,-36.1717961218186,0.0722644477521114,1.26852464459242,0.175892546794097,0.568135486167803,-9.7479141809942,0.00113769121377669,1.10769079492567,0.0840448477036031
19,1,1,0.75,1,0.002,1,0.2,"relu",0.8,0,0.68291263246054,-37.1939210490125,0.0372848527438822,1.08370024330578,0.220010872837997,0.568030685319334,-9.71763442083345,0.0121957042612491,1.03159724961342,0.0847607175183375
573,0.8,0.2,0.5,1,0.002,1,0.2,"relu",0.4,0.1,0.683753104070934,-36.7651863013266,0.0493258422620252,1.12322916588931,0.222131201532222,0.568016111854929,-9.70698923565619,0.0142666440092395,1.04550571107999,0.0853636382409198
348,0.4,0,0.5,1,0.002,1,0.2,"relu",0.3,0.1,0.683772838101895,-36.7652340535523,0.0493247233381534,1.12322655883455,0.22213072318178,0.567958059105923,-9.70700008442778,0.0142665285670654,1.04550539130884,0.0853742675631279
758,1,0,0.5,1,0.002,1,0.1,"relu",0.2,0.2,0.683755320655348,-36.7652787457581,0.0493249219986164,1.12322918178516,0.222131183737905,0.567957656362214,-9.70709840769925,0.0142665717245546,1.04550475341267,0.0853609479134593
770,0.4,0,0,1,0.002,1,0.2,"relu",0.2,0.6,0.686937807121009,-35.099521618333,0.111753726862905,1.62743331062546,0.231744837329821,0.56792645207018,-10.1555565229118,-0.0690676397055061,1.22177788220463,0.085566001102609
228,0.4,0,0,0.75,0.002,1,0.2,"relu",0.8,0.5,0.686919177941051,-35.1002916270156,0.111719459008991,1.62598533428524,0.231735303796043,0.567905295864253,-10.1532449212124,-0.068694382734465,1.22130577396089,0.0855481485366151
692,0.8,0.6,0,0.75,0.002,1,0.1,"relu",0.9,0.6,0.686905774251161,-35.1002575068262,0.111720953487819,1.62603845199144,0.231735217986691,0.567905295864253,-10.1532977024961,-0.0686966747909662,1.22132652137795,0.0855470453014363
832,0.6,0,0,1,0.002,1,0.1,"relu",0.4,0.5,0.686931907524943,-35.1000520949136,0.111729886963323,1.62642550105907,0.231738136809106,0.567898293063133,-10.1538604407742,-0.0687946068735613,1.22146087635973,0.0855584153826368
980,0.6,0.4,0,0.25,0.002,1,0.1,"relu",0.2,0.1,0.686921452381388,-35.0999912430066,0.111732596854796,1.62654715883107,0.231739325429245,0.56789604835969,-10.1541206325211,-0.0688341337570772,1.22149967624167,0.0855598362816058
946,1,0.6,0,0.5,0.002,1,0.2,"relu",0.3,0.4,0.686917616201667,-35.0999861930216,0.111732590622121,1.62652426905885,0.231738591664789,0.567893266710784,-10.1541360272209,-0.0688410691370898,1.22146608116988,0.085550971294983
702,1,0.6,0,0,0.002,1,0.2,"relu",0.1,0,0.686938714693718,-35.0996267029005,0.1117491256881,1.62720230518254,0.231743428376119,0.567888281296617,-10.155237783634,-0.0690176509098639,1.22171762129435,0.0855614602044759
651,0.8,0.4,0,1,0.002,1,0.2,"relu",0.1,0.6,0.686987714781859,-35.0972681119132,0.111806141788147,1.62913048256213,0.231584527647887,0.567884077967027,-10.1560527573195,-0.0694836937140665,1.22278932448214,0.0855350945390312
166,0.6,0,0,1,0.002,1,0.2,"relu",0.6,0.9,0.68694760804082,-35.0995503460221,0.111752286320788,1.62740475491817,0.231743727095877,0.567874950130183,-10.1555310385963,-0.069068430122228,1.22175915496969,0.0855661347496291
580,1,0.2,0,0.75,0.002,1,0.2,"relu",0.9,0.5,0.686929044257126,-35.1002880249668,0.111719038169876,1.6259619886957,0.231733020682296,0.567874777335769,-10.1532184597792,-0.0686915429162586,1.22129612919208,0.0855420259339801
91,0.8,0.4,0,0,0.002,1,0.2,"relu",0.9,0.5,0.686917995680256,-35.1002958440739,0.111719031094915,1.62594086593569,0.231733221460418,0.567857387250548,-10.1531484729216,-0.0686843715678383,1.22130455953028,0.0855496253823969
994,0.6,0.2,0,0.5,0.002,1,0.2,"relu",0.7,0.8,0.686919173580715,-35.0998980060064,0.111736338238519,1.62668134402783,0.231739688622478,0.567840926172936,-10.1543636704487,-0.0688832192789955,1.22153885634572,0.0855535320928171
137,0.4,0,0,1,0.002,1,0.1,"relu",0.3,0.6,0.686943262188865,-35.0997944759946,0.111741262181073,1.62693068966503,0.231742022949569,0.567827701029214,-10.1547311463178,-0.0689361792954233,1.2216179245911,0.0855566217280316
593,0.4,0.6,0.5,1,0.002,1,0.2,"relu",0.1,0.2,0.683647618609854,-36.7707131985354,0.049019265808466,1.12154715895974,0.222050463467106,0.567819063658742,-9.69291519564526,0.0142541244229711,1.04507489821755,0.0851907358484934
93,0.2,0,0,0,0.001,1,0.1,"relu",0.5,0.3,0.693725399864966,-35.3005214522173,0.109645273475511,1.49619611889519,0.237549249609784,0.567719684113481,-9.97237334290644,-0.0322804307500721,1.17117451826954,0.0868792936519851
134,0.4,0.6,1,1,0.002,1,0.1,"relu",0.3,0.5,0.682428991701299,-37.4730032146115,0.0302091364521586,1.06436224664557,0.21869592785894,0.567709095979801,-9.73320089843549,0.0105057199383604,1.02462355382009,0.0852022019078079
711,0.6,0.8,0.5,1,0.002,1,0.2,"relu",0.5,0.9,0.683625216460421,-36.7802330989298,0.0487966720846301,1.12064772085006,0.221987587741577,0.567691170550837,-9.69075357140578,0.0141895095042872,1.04470638515818,0.0850615011998789
509,1,0.6,0.25,1,0.002,1,0.1,"relu",0.4,0.3,0.684641675528504,-36.2122123611059,0.0697240060431658,1.20533306615331,0.225272647144402,0.567603243928872,-9.69929164185414,0.0142245936915827,1.07398021749221,0.0850386939626965
